subject,pitch
202,3.33525
202,3.3574300000000004
202,3.379
202,3.39986
202,3.41991
202,3.43908
202,3.45729
202,3.47445
202,3.4905
202,3.50537
202,3.51902
202,3.5314
202,3.5425
202,3.55229
202,3.56077
202,3.56797
202,3.57395
202,3.57875
202,3.58245
202,3.5851300000000004
202,3.58692
202,3.58795
202,3.5883300000000005
202,3.58821
202,3.58771
202,3.5869800000000005
202,3.58619
202,3.58543
202,3.58485
202,3.58454
202,3.58461
202,3.58515
202,3.58621
202,3.58785
202,3.59009
202,3.59295
202,3.5964400000000003
202,3.6005199999999995
202,3.60515
202,3.61027
202,3.61584
202,3.62177
202,3.62798
202,3.63438
202,3.64089
202,3.64742
202,3.65389
202,3.66022
202,3.66638
202,3.6723
202,3.67797
202,3.68338
202,3.68853
202,3.69344
202,3.69817
202,3.70277
202,3.70729
202,3.71184
202,3.71648
202,3.721330000000001
202,3.726480000000001
202,3.73204
202,3.73812
202,3.74481
202,3.75221
202,3.76041
202,3.76947
202,3.77946
202,3.79041
202,3.80236
202,3.8153
202,3.82921
202,3.84406
202,3.8598
202,3.87635
202,3.89362
202,3.91151
202,3.92991
202,3.94869
202,3.96771
202,3.98685
202,4.00597
202,4.02495
202,4.04367
202,4.062
202,4.07984
202,4.0970900000000015
202,4.1137
202,4.1296
202,4.14475
202,4.15914
202,4.17276
202,4.18564
202,4.1978
202,4.2093099999999986
202,4.22021
202,4.230569999999998
202,4.24049
202,4.25004
202,4.25932
202,4.26842
202,4.2774199999999984
202,4.2864
202,4.2954300000000005
202,4.3045800000000005
202,4.3139
202,4.32341
202,4.33314
202,4.34309
202,4.35325
202,4.3636
202,4.37409
202,4.38466
202,4.39525
202,4.40578
202,4.41617
202,4.42632
202,4.43613
202,4.4455
202,4.4543599999999985
202,4.4626
202,4.47013
202,4.47689
202,4.4828199999999985
202,4.48785
202,4.4919400000000005
202,4.49507
202,4.49722
202,4.4983900000000006
202,4.4985800000000005
202,4.49782
202,4.49615
202,4.49359
202,4.49019
202,4.4860000000000015
202,4.48108
202,4.47549
202,4.46926
202,4.46246
202,4.4551300000000005
202,4.44732
202,4.43906
202,4.43038
202,4.4213
202,4.41183
202,4.40197
202,4.39174
202,4.38111
202,4.37006
202,4.3585699999999985
202,4.34663
202,4.3342
202,4.32125
202,4.30777
202,4.29373
202,4.27912
202,4.26392
202,4.2481300000000015
202,4.23176
202,4.21483
202,4.19735
202,4.17935
202,4.1608800000000015
202,4.14199
202,4.12274
202,4.10318
202,4.0833900000000005
202,4.06343
202,4.04336
202,4.02324
202,4.00315
202,3.98311
202,3.96317
202,3.94335
202,3.92366
202,3.9041
202,3.88465
202,3.86527
202,3.8459
202,3.82648
202,3.80692
202,3.78711
202,3.76695
202,3.74631
202,3.72506
202,3.70305
202,3.68015
202,3.65621
202,3.6311
202,3.60469
202,3.57685
202,3.5474900000000003
202,3.51652
202,3.48386
202,3.4494800000000003
202,3.41335
202,3.37546
202,3.33585
202,3.29455
202,3.25165
202,3.20725
202,3.16145
202,3.11442
202,3.06628
202,3.01722
202,2.9674
202,2.917
202,2.86621
202,2.8151900000000003
202,2.76411
202,2.71314
202,2.66244
202,2.61211
202,2.5623
202,2.51308
202,2.46453
202,2.4167400000000003
202,2.3697
202,2.32349
202,2.27806
202,2.2334
202,2.18949
202,2.14624
202,2.10358
202,2.0613900000000003
202,2.0196
202,1.97809
202,1.93675
202,1.89545
202,1.85409
202,1.81255
202,1.77073
202,1.72855
202,1.68592
202,1.64281
202,1.59915
202,1.55494
202,1.51017
202,1.46486
202,1.41903
202,1.37273
202,1.3260299999999998
202,1.27899
202,1.23169
202,1.18422
202,1.13667
202,1.08915
202,1.0417299999999998
202,0.994529
202,0.947606
202,0.90107
202,0.854967
202,0.80933
202,0.7641789999999999
202,0.719522
202,0.675355
202,0.631664
202,0.588424
202,0.545599
202,0.503149
202,0.4610260000000001
202,0.419179
202,0.377557
202,0.336108
202,0.294787
202,0.253549
202,0.21236
202,0.171192
202,0.130028
202,0.088863
202,0.0477011
202,0.00655944
202,-0.0345334
202,-0.07553810000000001
202,-0.116405
202,-0.15707100000000002
202,-0.197382
202,-0.237268
202,-0.276581
202,-0.315246
202,-0.353103
202,-0.389992
202,-0.425847
202,-0.460517
202,-0.4939520000000001
202,-0.526025
202,-0.556612
202,-0.585703
202,-0.613211
202,-0.63915
202,-0.663475
202,-0.686157
202,-0.7072470000000001
202,-0.726774
202,-0.7448060000000001
202,-0.761375
202,-0.7765310000000001
202,-0.790349
202,-0.8029
202,-0.814258
202,-0.824493
202,-0.833675
202,-0.841857
202,-0.849092
202,-0.8554129999999999
202,-0.8608540000000001
202,-0.865434
202,-0.8691479999999999
202,-0.8719870000000001
202,-0.8739299999999999
202,-0.874943
202,-0.874984
202,-0.8740100000000001
202,-0.871974
202,-0.868827
202,-0.864525
202,-0.8590200000000001
202,-0.852276
202,-0.8442629999999999
202,-0.8349610000000001
202,-0.824365
202,-0.8124819999999999
202,-0.799331
202,-0.784945
202,-0.769373
202,-0.752682
202,-0.734947
202,-0.716258
202,-0.696712
202,-0.676417
202,-0.655487
202,-0.6340399999999999
202,-0.61219
202,-0.5900569999999999
202,-0.567752
202,-0.545388
202,-0.523091
202,-0.5009359999999999
202,-0.479026
202,-0.457406
202,-0.436145
202,-0.415299
202,-0.394859
202,-0.37485
202,-0.35522600000000004
202,-0.335983
202,-0.317105
202,-0.298506
202,-0.280118
202,-0.261836
202,-0.243615
202,-0.225415
202,-0.20712600000000006
202,-0.188718
202,-0.170096
202,-0.151249
202,-0.132225
202,-0.112971
202,-0.0935418
202,-0.0739192
202,-0.0541539
202,-0.0342668
202,-0.0142984
202,0.00569286
202,0.0256317
202,0.0454276
202,0.0649774
202,0.08416839999999999
202,0.102881
202,0.120991
202,0.138378
202,0.154874
202,0.17036800000000002
202,0.184699
202,0.197776
202,0.209468
202,0.219656
202,0.228302
202,0.235327
202,0.240738
202,0.244506
202,0.24662
202,0.247152
202,0.246134
202,0.24367600000000006
202,0.239847
202,0.234748
202,0.228523
202,0.221294
202,0.213215
202,0.204424
202,0.19507
202,0.185293
202,0.17523
202,0.164998
202,0.15472
202,0.144544
202,0.134535
202,0.124793
202,0.115343
202,0.106258
202,0.0975232
202,0.08916
202,0.08115839999999999
202,0.0734522
202,0.0659828
202,0.0586909
202,0.0514789
202,0.0442673
202,0.0369496
202,0.0294263
202,0.0216001
202,0.013371700000000002
202,0.00464844
202,-0.00465328
202,-0.0146145
202,-0.0252988
202,-0.0367646
202,-0.0490521
202,-0.0621899
202,-0.07619880000000001
202,-0.0910862
202,-0.106847
202,-0.123465
202,-0.140924
202,-0.15918800000000002
202,-0.178234
202,-0.198015
202,-0.218477
202,-0.239599
202,-0.261323
202,-0.283635
202,-0.306485
202,-0.329845
202,-0.35372
202,-0.378093
202,-0.40298
202,-0.428398
202,-0.454371
202,-0.480921
202,-0.508073
202,-0.5358510000000001
202,-0.564276
202,-0.593363
202,-0.623123
202,-0.653558
202,-0.684662
202,-0.716421
202,-0.748807
202,-0.781784
202,-0.815303
202,-0.8493059999999999
202,-0.883724
202,-0.918479
202,-0.953487
202,-0.988656
202,-1.02389
202,-1.0591
202,-1.09418
202,-1.12904
202,-1.1636
202,-1.19777
202,-1.23151
202,-1.26478
202,-1.29754
202,-1.3298
202,-1.36154
202,-1.39279
202,-1.42359
202,-1.45397
202,-1.484
202,-1.51376
202,-1.54334
202,-1.5728
202,-1.60229
202,-1.63188
202,-1.6617
202,-1.6918799999999998
202,-1.72256
202,-1.7538599999999998
202,-1.7859
202,-1.81878
202,-1.85259
202,-1.88742
202,-1.92331
202,-1.96031
202,-1.99843
202,-2.03768
202,-2.07803
202,-2.11942
202,-2.16181
202,-2.2051
202,-2.24921
202,-2.29398
202,-2.33929
202,-2.38492
202,-2.43072
202,-2.47646
202,-2.52189
202,-2.5668900000000003
202,-2.61119
202,-2.6547
202,-2.6971700000000003
202,-2.73835
202,-2.77819
202,-2.81649
202,-2.85323
202,-2.88825
202,-2.92148
202,-2.95297
202,-2.98277
202,-3.01097
202,-3.03764
202,-3.06288
202,-3.0868
202,-3.10949
202,-3.13106
202,-3.15162
202,-3.17124
202,-3.19002
202,-3.20803
202,-3.22532
202,-3.24194
202,-3.25791
202,-3.27324
202,-3.28792
202,-3.3019300000000005
202,-3.31521
202,-3.32771
202,-3.33936
202,-3.35006
202,-3.3597300000000003
202,-3.36826
202,-3.37554
202,-3.3814800000000003
202,-3.38597
202,-3.38891
202,-3.39022
202,-3.3898
202,-3.3876
202,-3.3835900000000003
202,-3.37776
202,-3.3700900000000003
202,-3.36064
202,-3.34942
202,-3.3364800000000003
202,-3.32187
202,-3.30569
202,-3.2880800000000003
202,-3.26912
202,-3.24895
202,-3.22768
202,-3.20547
202,-3.1825
202,-3.15886
202,-3.13475
202,-3.11026
202,-3.08553
202,-3.06067
202,-3.03574
202,-3.01084
202,-2.98598
202,-2.96125
202,-2.93668
202,-2.91228
202,-2.88806
202,-2.86397
202,-2.84002
202,-2.8162
202,-2.79244
202,-2.76872
202,-2.74496
202,-2.72114
202,-2.6972
202,-2.67309
202,-2.64878
202,-2.62423
202,-2.5994200000000003
202,-2.57432
202,-2.54892
202,-2.52322
202,-2.49723
202,-2.47097
202,-2.44445
202,-2.41773
202,-2.3908400000000003
202,-2.36383
202,-2.33675
202,-2.30966
202,-2.2826
202,-2.25563
202,-2.2288
202,-2.20217
202,-2.17577
202,-2.14962
202,-2.12377
202,-2.09822
202,-2.0729900000000003
202,-2.0481
202,-2.02353
202,-1.99924
202,-1.9752
202,-1.9514
202,-1.92783
202,-1.90443
202,-1.88118
202,-1.85803
202,-1.83498
202,-1.81199
202,-1.7890400000000002
202,-1.76608
202,-1.74311
202,-1.7201099999999998
202,-1.6970900000000002
202,-1.67406
202,-1.65104
202,-1.62807
202,-1.60519
202,-1.58245
202,-1.55991
202,-1.5376299999999998
202,-1.51566
202,-1.49407
202,-1.47291
202,-1.45222
202,-1.43206
202,-1.41244
202,-1.3933799999999998
202,-1.37489
202,-1.35695
202,-1.33954
202,-1.32262
202,-1.30611
202,-1.28995
202,-1.27404
202,-1.25829
202,-1.24258
202,-1.22679
202,-1.2108
202,-1.19447
202,-1.17769
202,-1.16032
202,-1.14226
202,-1.12339
202,-1.10364
202,-1.08292
202,-1.06119
202,-1.0384
202,-1.01455
202,-0.989642
202,-0.96372
202,-0.936839
202,-0.909081
202,-0.880547
202,-0.851361
202,-0.8216620000000001
202,-0.791602
202,-0.761347
202,-0.731067
202,-0.70094
202,-0.671142
202,-0.641844
202,-0.613213
202,-0.5854020000000001
202,-0.55855
202,-0.532778
202,-0.508191
202,-0.484867
202,-0.462863
202,-0.442213
202,-0.422924
202,-0.404978
202,-0.388334
202,-0.372931
202,-0.358683
202,-0.345488
202,-0.333229
202,-0.321777
202,-0.31099
202,-0.300724
202,-0.29083000000000003
202,-0.281162
202,-0.271577
202,-0.26194
202,-0.252124
202,-0.242017
202,-0.23152
202,-0.22055
202,-0.209042
202,-0.196947
202,-0.184235
202,-0.17089400000000002
202,-0.156925
202,-0.142348
202,-0.127194
202,-0.111506
202,-0.0953348
202,-0.0787403
202,-0.061785300000000015
202,-0.0445344
202,-0.0270519
202,-0.00939846
202,0.00836968
202,0.0262032
202,0.044061
202,0.0619115
202,0.0797335
202,0.0975159
202,0.115259
202,0.132971
202,0.150673
202,0.16839
202,0.186158
202,0.204014
202,0.222002
202,0.240165
202,0.258546
202,0.277187
202,0.296124
202,0.315389
202,0.335005
202,0.354988
202,0.375345
202,0.396071
202,0.417156
202,0.438576
202,0.460299
202,0.482288
202,0.504495
202,0.5268689999999999
202,0.5493560000000001
202,0.5718979999999999
202,0.59444
202,0.6169279999999999
202,0.63931
202,0.6615439999999999
202,0.683593
202,0.70543
202,0.727038
202,0.748412
202,0.769559
202,0.790496
202,0.811253
202,0.8318709999999999
202,0.852402
202,0.872901
202,0.893436
202,0.914054
202,0.934802
202,0.955755
202,0.976959
202,0.998483
202,1.02036
202,1.04257
202,1.06516
202,1.08812
202,1.1114700000000002
202,1.13516
202,1.15914
202,1.18337
202,1.20778
202,1.23231
202,1.25685
202,1.28129
202,1.30553
202,1.32945
202,1.35294
202,1.37588
202,1.39814
202,1.41963
202,1.44024
202,1.45989
202,1.4784700000000002
202,1.49589
202,1.51211
202,1.52705
202,1.54072
202,1.55309
202,1.56414
202,1.57392
202,1.58245
202,1.58979
202,1.59602
202,1.6011799999999998
202,1.60538
202,1.60869
202,1.61122
202,1.61304
202,1.61425
202,1.61491
202,1.6151
202,1.61486
202,1.61424
202,1.61326
202,1.61192
202,1.61021
202,1.6081
202,1.60553
202,1.60243
202,1.59874
202,1.59434
202,1.58913
202,1.58299
202,1.57581
202,1.56745
202,1.55781
202,1.54675
202,1.53417
202,1.51997
202,1.50405
202,1.48635
202,1.46682
202,1.4454
202,1.42211
202,1.39694
202,1.36992
202,1.34111
202,1.31057
202,1.27842
202,1.24474
202,1.20969
202,1.17338
202,1.13599
202,1.09768
202,1.05858
202,1.01885
202,0.978594
202,0.937971
202,0.897134
202,0.8561559999999999
202,0.815148
202,0.774151
202,0.733263
202,0.692523
202,0.651914
202,0.611434
202,0.5710310000000001
202,0.53067
202,0.490308
202,0.449853
202,0.409245
202,0.368379
202,0.327199
202,0.285654
202,0.243642
202,0.20111
202,0.157971
202,0.114149
202,0.0695862
202,0.0242363
202,-0.0219278
202,-0.0689154
202,-0.116718
202,-0.16530899999999998
202,-0.214643
202,-0.264662
202,-0.315289
202,-0.366437
202,-0.418007
202,-0.469893
202,-0.52198
202,-0.574153
202,-0.6262949999999999
202,-0.678291
202,-0.730031
202,-0.781412
202,-0.8323370000000001
202,-0.8827229999999999
202,-0.932494
202,-0.98159
202,-1.02996
202,-1.07758
202,-1.12438
202,-1.1703
202,-1.21535
202,-1.25945
202,-1.30262
202,-1.34482
202,-1.38597
202,-1.42611
202,-1.46524
202,-1.50338
202,-1.54046
202,-1.57643
202,-1.6113
202,-1.64501
202,-1.67757
202,-1.70892
202,-1.739
202,-1.76781
202,-1.79531
202,-1.82149
202,-1.84633
202,-1.86984
202,-1.89201
202,-1.91284
202,-1.93235
202,-1.95056
202,-1.96751
202,-1.98322
202,-1.99775
202,-2.01113
202,-2.02342
202,-2.0346900000000003
202,-2.04501
202,-2.05445
202,-2.0631
202,-2.07105
202,-2.07838
202,-2.0851900000000003
202,-2.09158
202,-2.09763
202,-2.1034200000000003
202,-2.109
202,-2.11445
202,-2.11981
202,-2.12515
202,-2.13045
202,-2.13572
202,-2.14095
202,-2.14608
202,-2.15109
202,-2.15588
202,-2.16034
202,-2.16438
202,-2.16785
202,-2.17064
202,-2.17258
202,-2.17352
202,-2.17332
202,-2.1718
202,-2.16883
202,-2.16426
202,-2.15796
202,-2.1498
202,-2.13968
202,-2.12753
202,-2.11328
202,-2.09688
202,-2.07831
202,-2.0575900000000003
202,-2.03473
202,-2.00979
202,-1.98285
202,-1.954
202,-1.92334
202,-1.891
202,-1.85713
202,-1.8219
202,-1.7854599999999998
202,-1.7480000000000002
202,-1.70965
202,-1.67065
202,-1.63116
202,-1.59132
202,-1.55127
202,-1.5111
202,-1.47092
202,-1.43084
202,-1.3909
202,-1.35114
202,-1.31156
202,-1.27219
202,-1.23304
202,-1.19406
202,-1.15517
202,-1.1163
202,-1.07741
202,-1.03846
202,-0.999328
202,-0.959966
202,-0.920267
202,-0.8802129999999999
202,-0.839764
202,-0.798844
202,-0.7574380000000001
202,-0.7155020000000001
202,-0.673064
202,-0.630169
202,-0.586823
202,-0.5431020000000001
202,-0.499046
202,-0.454757
202,-0.410314
202,-0.365793
202,-0.321279
202,-0.276865
202,-0.232644
202,-0.188713
202,-0.145163
202,-0.102082
202,-0.0595513
202,-0.0176423
202,0.0235849
202,0.064083
202,0.103819
202,0.142773
202,0.180941
202,0.21833200000000005
202,0.254971
202,0.290892
202,0.326142
202,0.360778
202,0.394863
202,0.428465
202,0.461654
202,0.494503
202,0.52708
202,0.559449
202,0.59167
202,0.623791
202,0.655854
202,0.687888
202,0.719911
202,0.7519279999999999
202,0.783932
202,0.815905
202,0.847817
202,0.8796290000000001
202,0.911292
202,0.942751
202,0.973948
202,1.00482
202,1.0353
202,1.06533
202,1.09485
202,1.12381
202,1.15216
202,1.17986
202,1.2069
202,1.2332299999999998
202,1.25886
202,1.28373
202,1.3078299999999998
202,1.33118
202,1.35379
202,1.37569
202,1.3969
202,1.41744
202,1.43738
202,1.45675
202,1.4756
202,1.49397
202,1.5119
202,1.5294299999999998
202,1.5466
202,1.56344
202,1.57995
202,1.59615
202,1.61203
202,1.62756
202,1.64271
202,1.65743
202,1.67166
202,1.68533
202,1.69835
202,1.7106599999999998
202,1.72215
202,1.7327099999999998
202,1.7422799999999998
202,1.75076
202,1.7581
202,1.76422
202,1.76905
202,1.7725799999999998
202,1.77475
202,1.7756
202,1.7751
202,1.7733
202,1.77023
202,1.76595
202,1.76053
202,1.75405
202,1.7466
202,1.73827
202,1.72915
202,1.71934
202,1.70891
202,1.69796
202,1.6865599999999998
202,1.6747599999999998
202,1.66261
202,1.6501599999999998
202,1.6374
202,1.62434
202,1.61097
202,1.59724
202,1.5831
202,1.56849
202,1.55335
202,1.53758
202,1.5211
202,1.50381
202,1.48564
202,1.4664700000000002
202,1.44625
202,1.42487
202,1.4023
202,1.3785
202,1.35343
202,1.3271
202,1.2995
202,1.27069
202,1.24069
202,1.20961
202,1.17753
202,1.14456
202,1.11084
202,1.07649
202,1.04172
202,1.00673
202,0.97169
202,0.936773
202,0.902139
202,0.8679389999999999
202,0.834318
202,0.8014100000000001
202,0.769335
202,0.738196
202,0.7080770000000001
202,0.6790390000000001
202,0.65112
202,0.624337
202,0.598679
202,0.574112
202,0.550581
202,0.5280060000000001
202,0.506289
202,0.485311
202,0.464942
202,0.445036
202,0.42544
202,0.405996
202,0.386544
202,0.366923
202,0.34698
202,0.326566
202,0.305547
202,0.283799
202,0.261216
202,0.237725
202,0.213256
202,0.187804
202,0.16133699999999998
202,0.133899
202,0.105557
202,0.07632989999999999
202,0.0463228
202,0.0155826
202,-0.0157576
202,-0.0475189
202,-0.07962910000000001
202,-0.111937
202,-0.14436400000000002
202,-0.176758
202,-0.208984
202,-0.240974
202,-0.272613
202,-0.303847
202,-0.334594
202,-0.364812
202,-0.39447
202,-0.423542
202,-0.452018
202,-0.479901
202,-0.507208
202,-0.533948
202,-0.560153
202,-0.5858369999999999
202,-0.611034
202,-0.6358060000000001
202,-0.660158
202,-0.684134
202,-0.707728
202,-0.730962
202,-0.753843
202,-0.776345
202,-0.798462
202,-0.820152
202,-0.8413870000000001
202,-0.8621340000000001
202,-0.8823340000000001
202,-0.90194
202,-0.920889
202,-0.939125
202,-0.956592
202,-0.973235
202,-0.989005
202,-1.00386
202,-1.01777
202,-1.03069
202,-1.0426
202,-1.05352
202,-1.06344
202,-1.07239
202,-1.08038
202,-1.0874700000000002
202,-1.09369
202,-1.09911
202,-1.10381
202,-1.10782
202,-1.11123
202,-1.1141
202,-1.1165200000000002
202,-1.11853
202,-1.12019
202,-1.12155
202,-1.12264
202,-1.1235
202,-1.12412
202,-1.1245
202,-1.12464
202,-1.12451
202,-1.12407
202,-1.12325
202,-1.12201
202,-1.12025
202,-1.11789
202,-1.11483
202,-1.11097
202,-1.10622
202,-1.10047
202,-1.09363
202,-1.08561
202,-1.07634
202,-1.06576
202,-1.0538299999999998
202,-1.04052
202,-1.0258
202,-1.00971
202,-0.992288
202,-0.97357
202,-0.953644
202,-0.932587
202,-0.910527
202,-0.88761
202,-0.8639530000000001
202,-0.8397319999999999
202,-0.815076
202,-0.790164
202,-0.765178
202,-0.740244
202,-0.715532
202,-0.69115
202,-0.667245
202,-0.643915
202,-0.621223
202,-0.5992569999999999
202,-0.5780420000000001
202,-0.557638
202,-0.53806
202,-0.519273
202,-0.5012479999999999
202,-0.483914
202,-0.467205
202,-0.451035
202,-0.4353010000000001
202,-0.419898
202,-0.404715
202,-0.389637
202,-0.374561
202,-0.359383
202,-0.344014
202,-0.328373
202,-0.312409
202,-0.296093
202,-0.27939200000000003
202,-0.262328
202,-0.244902
202,-0.227148
202,-0.2091
202,-0.190813
202,-0.172352
202,-0.153797
202,-0.135236
202,-0.116763
202,-0.0984771
202,-0.0804768
202,-0.0628595
202,-0.0457173
202,-0.0291341
202,-0.013183600000000002
202,0.00207379
202,0.0165915
202,0.0303392
202,0.0433033
202,0.0554877
202,0.0669136
202,0.07761900000000001
202,0.0876576
202,0.0970977
202,0.10602
202,0.114487
202,0.122598
202,0.130393
202,0.137918
202,0.145281
202,0.152525
202,0.159748
202,0.166985
202,0.174289
202,0.181728
202,0.189309
202,0.197073
202,0.205
202,0.213068
202,0.221272
202,0.22957
202,0.237927
202,0.246285
202,0.254594
202,0.262788
202,0.270804
202,0.278567
202,0.286017
202,0.293093
202,0.299722
202,0.305858
202,0.311441
202,0.316439
202,0.320827
202,0.32457600000000003
202,0.32768400000000003
202,0.330146
202,0.331978
202,0.333208
202,0.333868
202,0.334009
202,0.33368200000000003
202,0.332957
202,0.33192
202,0.330636
202,0.329201
202,0.327681
202,0.326178
202,0.32479600000000003
202,0.323587
202,0.322647
202,0.322015
202,0.32177
202,0.321979
202,0.322655
202,0.323815
202,0.325457
202,0.327574
202,0.330156
202,0.333188
202,0.336654
202,0.340542
202,0.34483800000000003
202,0.349534
202,0.35463
202,0.360129
202,0.366045
202,0.372401
202,0.379228
202,0.38657
202,0.3944760000000001
202,0.403007
202,0.412231
202,0.422224
202,0.4330640000000001
202,0.44483
202,0.457605
202,0.471452
202,0.486432
202,0.5026149999999999
202,0.5200359999999999
202,0.538742
202,0.5587340000000001
202,0.580008
202,0.602565
202,0.626368
202,0.651381
202,0.677538
202,0.704759
202,0.732953
202,0.762012
202,0.791814
202,0.8222280000000001
202,0.853118
202,0.8843290000000001
202,0.915719
202,0.947126
202,0.978408
202,1.00944
202,1.04009
202,1.07025
202,1.09982
202,1.12876
202,1.15701
202,1.1845
202,1.21122
202,1.23716
202,1.26234
202,1.2868
202,1.31062
202,1.33388
202,1.3567
202,1.37919
202,1.40149
202,1.42376
202,1.44615
202,1.46882
202,1.49192
202,1.51562
202,1.54004
202,1.56534
202,1.59162
202,1.61899
202,1.6475400000000002
202,1.67733
202,1.70839
203,0.0
203,0.000694875
203,0.00223374
203,0.00475608
203,0.00838859
203,0.0132424
203,0.0194107
203,0.026966900000000002
203,0.0359634
203,0.0464306
203,0.058377
203,0.07178939999999999
203,0.0866344
203,0.102859
203,0.120393
203,0.13915
203,0.159032
203,0.179931
203,0.201734
203,0.224322
203,0.247579
203,0.271388
203,0.295642
203,0.32024
203,0.345093
203,0.370126
203,0.395275
203,0.420494
203,0.445755
203,0.471042
203,0.496359
203,0.521721
203,0.547161
203,0.57272
203,0.5984520000000001
203,0.624418
203,0.650682
203,0.677315
203,0.704385
203,0.731961
203,0.7601060000000001
203,0.788877
203,0.818322
203,0.8484790000000001
203,0.879375
203,0.911041
203,0.943501
203,0.976745
203,1.0107700000000002
203,1.04555
203,1.08106
203,1.11727
203,1.15411
203,1.19155
203,1.2295
203,1.2679200000000002
203,1.30674
203,1.34589
203,1.38534
203,1.42501
203,1.46487
203,1.50488
203,1.54503
203,1.5853
203,1.62566
203,1.66615
203,1.70675
203,1.74751
203,1.7884400000000005
203,1.82957
203,1.87095
203,1.91261
203,1.9546
203,1.99694
203,2.03966
203,2.0828
203,2.12635
203,2.17033
203,2.21471
203,2.2595
203,2.30466
203,2.35008
203,2.39574
203,2.44149
203,2.48727
203,2.53293
203,2.5784
203,2.6236
203,2.66845
203,2.71287
203,2.75678
203,2.80011
203,2.84281
203,2.88476
203,2.92591
203,2.96616
203,3.00546
203,3.0438
203,3.08112
203,3.11745
203,3.15274
203,3.18704
203,3.22027
203,3.25237
203,3.28344
203,3.31345
203,3.34251
203,3.37059
203,3.39766
203,3.42383
203,3.44906
203,3.4734300000000005
203,3.4969
203,3.51954
203,3.5413900000000003
203,3.5624800000000003
203,3.58284
203,3.60246
203,3.62132
203,3.6394
203,3.65666
203,3.67303
203,3.68845
203,3.70285
203,3.71615
203,3.72827
203,3.73913
203,3.74867
203,3.7568
203,3.76346
203,3.76863
203,3.77224
203,3.77429
203,3.77478
203,3.77371
203,3.77111
203,3.76704
203,3.76155
203,3.75471
203,3.74662
203,3.73738
203,3.72709
203,3.71587
203,3.70382
203,3.69108
203,3.67773
203,3.66389
203,3.64965
203,3.63508
203,3.62026
203,3.60522
203,3.58999
203,3.57459
203,3.55899
203,3.54317
203,3.52707
203,3.51062
203,3.49373
203,3.4763
203,3.45821
203,3.4393300000000004
203,3.41954
203,3.3987
203,3.3766800000000003
203,3.35335
203,3.32867
203,3.30254
203,3.27493
203,3.2458400000000003
203,3.21522
203,3.18309
203,3.14941
203,3.11426
203,3.07771
203,3.03981
203,3.0007
203,2.96045
203,2.91927
203,2.87735
203,2.83482
203,2.79191
203,2.74874
203,2.70554
203,2.66249
203,2.61975
203,2.57748
203,2.53582
203,2.49492
203,2.45495
203,2.41598
203,2.37816
203,2.34153
203,2.30618
203,2.27211
203,2.2393
203,2.2077400000000003
203,2.17736
203,2.1481
203,2.11991
203,2.0927
203,2.06638
203,2.04086
203,2.0160400000000003
203,1.99184
203,1.96816
203,1.94492
203,1.92204
203,1.89944
203,1.87707
203,1.85486
203,1.83278
203,1.81079
203,1.7888700000000002
203,1.767
203,1.74517
203,1.7233900000000002
203,1.70164
203,1.67995
203,1.65832
203,1.63676
203,1.6152799999999998
203,1.59388
203,1.57256
203,1.55133
203,1.53017
203,1.50907
203,1.48802
203,1.46698
203,1.44592
203,1.42482
203,1.40362
203,1.3823
203,1.36081
203,1.33911
203,1.3171700000000002
203,1.29496
203,1.27245
203,1.24964
203,1.2265
203,1.20306
203,1.17933
203,1.15534
203,1.13114
203,1.10678
203,1.08234
203,1.05788
203,1.03352
203,1.00934
203,0.985461
203,0.961984
203,0.939024
203,0.916695
203,0.8951110000000001
203,0.874426
203,0.8547370000000001
203,0.836181
203,0.818826
203,0.802775
203,0.7881020000000001
203,0.774824
203,0.762988
203,0.752572
203,0.743555
203,0.7358859999999999
203,0.729489
203,0.7242770000000001
203,0.720147
203,0.716982
203,0.7146600000000001
203,0.713056
203,0.7120310000000001
203,0.71146
203,0.711209
203,0.711133
203,0.711134
203,0.7110920000000001
203,0.71094
203,0.710584
203,0.7099409999999999
203,0.7089979999999999
203,0.7076899999999999
203,0.706046
203,0.704116
203,0.701968
203,0.699685
203,0.6973659999999999
203,0.695117
203,0.693054
203,0.691301
203,0.6899810000000001
203,0.689217
203,0.689127
203,0.68982
203,0.691393
203,0.6939310000000001
203,0.6975
203,0.70215
203,0.70791
203,0.714789
203,0.722773
203,0.7318279999999999
203,0.7419020000000001
203,0.752921
203,0.764794
203,0.777418
203,0.790674
203,0.8044359999999999
203,0.818569
203,0.832937
203,0.847404
203,0.861835
203,0.8761059999999999
203,0.8901
203,0.903709
203,0.916841
203,0.929419
203,0.941383
203,0.952691
203,0.963319
203,0.973263
203,0.982533
203,0.991158
203,0.99918
203,1.00666
203,1.01365
203,1.02024
203,1.0265
203,1.03251
203,1.03836
203,1.04413
203,1.04988
203,1.05568
203,1.06159
203,1.06765
203,1.0739
203,1.08034
203,1.08699
203,1.09384
203,1.10086
203,1.1080299999999998
203,1.11529
203,1.12258
203,1.12986
203,1.13705
203,1.14408
203,1.15088
203,1.15739
203,1.16355
203,1.16929
203,1.17457
203,1.17935
203,1.18361
203,1.18733
203,1.19051
203,1.19318
203,1.19535
203,1.19707
203,1.19838
203,1.19935
203,1.20006
203,1.20057
203,1.20096
203,1.20133
203,1.20174
203,1.20229
203,1.20305
